day,Acorn,file,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
2012-06-12,ACORN-E,block_14,5.6165,8.169333331249998,36.34800029999999,1824,7.395641237529278,392.12799989999996,1.9979999999999998
2012-06-13,ACORN-E,block_14,5.700500000000001,7.9325407697251755,33.409,1824,6.838802854283786,363.60999949999996,2.3879999999999995
2012-06-14,ACORN-E,block_14,4.783500000000001,7.1461600156471645,31.16,1871,6.422578919390616,342.92299990000004,2.1639999999999997
2012-06-15,ACORN-E,block_14,5.408000000000001,7.576499993750001,32.8889998,1825,6.5816030270761265,361.9329996999999,2.0659999999999994
2012-06-16,ACORN-E,block_14,5.050000000000001,7.326915780141842,31.7859999,1824,6.724385009411796,345.30299999999994,2.035
2012-06-17,ACORN-E,block_14,5.622,7.738958331250003,35.6409999,1824,7.0330841717026775,371.4699998999999,2.077
2012-06-18,ACORN-E,block_14,5.0200000000000005,7.347333325000001,33.794,1824,6.875740443289337,352.6719996,1.9869999999999997
2012-06-19,ACORN-E,block_14,5.089,7.458562499999998,33.90799989999999,1824,6.9013995280504,358.0110000000001,1.9909999999999997
2012-06-20,ACORN-E,block_14,4.7305,7.460978278058512,36.7540001,1871,7.342508590773189,357.8839999,1.9159999999999997
2012-06-21,ACORN-E,block_14,5.4915,7.893616569680851,30.337999900000003,1919,6.805839474770485,378.79599959999996,2.1950000000000003
2012-06-22,ACORN-E,block_14,5.787999999999999,8.071499997916666,34.7160001,1873,7.112223138987501,373.4259998999999,2.3389999999999995
2012-06-23,ACORN-E,block_14,5.388000000000002,7.6774663183067355,34.1420002,1919,6.979867355684574,368.2700003,2.1140000000000003
2012-06-24,ACORN-E,block_14,5.341499999999998,7.645187500000002,32.154999800000006,1920,6.543574681248282,366.96899999999994,2.167
2012-06-25,ACORN-E,block_14,5.1995000000000005,7.575812504166665,32.3630001,1920,6.6097832186907235,363.6390002000001,2.2339999999999995
2012-06-26,ACORN-E,block_14,5.498500000000002,8.0823541625,35.293000000000006,1920,7.352657240622072,387.9529998000001,2.081
2012-06-27,ACORN-E,block_14,5.2685,7.758812502083334,35.3089999,1920,7.109054710080795,372.4230001,2.07
2012-06-28,ACORN-E,block_14,5.233500000000001,7.10787500625,32.2160002,1920,6.326907657286982,341.1780003,2.0239999999999996
2012-06-29,ACORN-E,block_14,6.0915000500000005,8.697562493750002,35.761000100000004,1920,7.237570714084478,417.48299969999994,2.698
2012-06-30,ACORN-E,block_14,5.6895,7.603937506250001,28.895000100000004,1920,5.845699569283009,364.98900029999993,2.627
2012-07-01,ACORN-E,block_14,5.929499999999999,7.846875008333332,31.405000100000002,1873,6.51427426503125,375.7100004,2.3780000000000006
2012-07-02,ACORN-E,block_14,5.7085,7.706074022739362,33.4670001,1919,6.609222542961111,369.7939999,2.5299999999999994
2012-07-03,ACORN-E,block_14,5.377000000000001,7.560187504166668,34.56999979999999,1920,6.922870729809691,362.88900020000005,2.1969999999999996
2012-07-04,ACORN-E,block_14,5.098000000000001,6.937125012499999,30.320000200000003,1873,6.121910919304917,328.4230006,2.3049999999999993
2012-07-05,ACORN-E,block_14,4.8195,6.5046879411790774,28.638999899999995,1919,5.580627844757224,312.21599989999993,1.949
2012-07-06,ACORN-E,block_14,5.167500000000001,7.290979154166666,32.74499999999999,1920,6.833284041206004,349.9669994,1.9940000000000002
2012-07-07,ACORN-E,block_14,4.991500000000001,6.81227083125,28.948000099999998,1873,5.771911948941216,326.9889999,2.0979999999999994
2012-07-08,ACORN-E,block_14,6.043500000000001,8.088374989583334,32.43500019999999,1872,7.0315009627153895,388.2419995,2.0759999999999996
2012-07-09,ACORN-E,block_14,6.124000000000001,8.114597026862551,33.5489999,1960,7.105266746560344,367.0799997,1.934
2012-07-10,ACORN-E,block_14,7.210500000000002,9.480365197340122,41.87500010000001,2154,8.640206321384097,410.6599999999999,2.7469999999999986
2012-07-11,ACORN-E,block_14,6.122500000000001,9.131843532535461,42.09100010000002,2350,8.706796535167753,438.03900019999986,2.52
2012-07-12,ACORN-E,block_14,6.312,8.943104170833335,39.28000000000001,2305,7.879246376474529,429.2690002,2.7389999999999994
2012-07-13,ACORN-E,block_14,7.3374999999999995,9.459438825620564,39.023,2351,7.926992585947014,453.89999980000005,2.8819999999999992
2012-07-14,ACORN-E,block_14,7.050000000000002,9.185812499999997,36.84499979999999,2352,7.591816693893924,440.919,2.807999999999999
2012-07-15,ACORN-E,block_14,6.285500000000001,9.056666662500001,36.8090001,2352,7.972206081024567,434.7199997999999,2.5049999999999994
2012-07-16,ACORN-E,block_14,6.8035,9.568708322916669,37.73500020000001,2352,8.309298331534215,459.2979995000001,2.4219999999999993
2012-07-17,ACORN-E,block_14,7.034000000000001,9.179833331250002,35.734999900000005,2352,7.4035550662304965,440.63199989999987,2.8209999999999993
2012-07-18,ACORN-E,block_14,7.060999999999999,9.631104170833334,38.75100010000001,2352,8.125218763862618,462.2930001999999,2.683999999999999
2012-07-19,ACORN-E,block_14,6.8039999999999985,9.423583337499998,41.60299989999999,2352,8.644505514730334,452.33200019999987,2.5579999999999994
2012-07-20,ACORN-E,block_14,6.1309999999999985,8.755083341666667,36.77300009999999,2352,7.700173365591928,420.2440004000001,2.487999999999999
2012-07-21,ACORN-E,block_14,5.597500000000001,7.909145833333334,35.01000020000001,2352,7.018773871996569,379.63900000000007,2.531
2012-07-22,ACORN-E,block_14,5.325500000000001,7.845708333333331,33.54700009999999,2352,6.975288389775116,376.594,2.3859999999999992
2012-07-23,ACORN-E,block_14,6.578000000000002,8.891708335416666,35.7100001,2352,7.261146798172553,426.8020001000001,2.762
2012-07-24,ACORN-E,block_14,6.4315,8.382550390410756,35.47700029999999,2347,6.937834647479035,401.50800030000005,2.77
2012-07-25,ACORN-E,block_14,6.55,8.40762500208333,31.41,2352,6.663815520732494,403.56600010000005,2.645999999999999
2012-07-26,ACORN-E,block_14,6.532000000000003,8.954270829166665,34.0829999,2352,7.071951396554475,429.8049998,2.921
2012-07-27,ACORN-E,block_14,7.052999999999999,9.239060287854612,40.679999999999986,2351,8.056523253553877,443.30000019999994,2.8770000000000002
2012-07-28,ACORN-E,block_14,6.244000000000001,8.485583327083338,35.597999900000005,2305,7.173673199597688,406.3209997,2.8719999999999994
2012-07-29,ACORN-E,block_14,7.3275000000000015,9.596865695656028,34.620000100000006,2351,7.536100876360053,460.4560002,2.5689999999999995
2012-07-30,ACORN-E,block_14,6.403,8.989083329166666,40.942999699999994,2352,8.227983470628772,431.47599980000007,2.404
2012-07-31,ACORN-E,block_14,7.164,9.081541674999999,36.788000200000006,2352,7.661842176016171,435.9140004000001,2.7489999999999997
2012-08-01,ACORN-E,block_14,5.996500000000003,8.48529166875,40.275999899999995,2352,7.597829650533624,407.29400009999983,2.608999999999999
2012-08-02,ACORN-E,block_14,6.2235,8.264041662499999,33.677,2352,6.959393149035665,396.6739997999999,2.5909999999999997
2012-08-03,ACORN-E,block_14,6.533500000000001,9.034574909219858,39.881,2399,7.870175409764379,433.3779999,2.7219999999999995
2012-08-04,ACORN-E,block_14,6.6225000000000005,9.624020833333331,40.14800010000001,2400,8.17760909761727,461.95300000000003,3.0159999999999987
2012-08-05,ACORN-E,block_14,7.6290000000000004,10.353395825000002,40.094999900000005,2400,8.520474694270394,496.9629995999999,3.2409999999999997
2012-08-06,ACORN-E,block_14,7.2029999999999985,9.895645829166668,42.4849998,2400,8.626976735493201,474.9909998000001,2.875999999999999
2012-08-07,ACORN-E,block_14,7.8610000000000015,10.563269058200351,38.622999899999996,2399,8.438952970848472,506.92099989999986,3.138999999999999
2012-08-08,ACORN-E,block_14,7.411999999999998,9.844523815773808,38.2209999,2394,7.689975944929046,472.09000030000004,3.4039999999999995
2012-08-09,ACORN-E,block_14,7.323499999999999,10.066270829166669,39.01299990000001,2400,8.083720189299386,483.1809998000001,3.3059999999999983
2012-08-10,ACORN-E,block_14,7.598500000000001,9.898020837499999,39.58900009999999,2400,8.020133389403469,475.1050001999999,2.850999999999999
2012-08-11,ACORN-E,block_14,6.8205,9.309649910873983,37.355000000000004,2393,7.6699067645791095,446.2110005999999,2.82
2012-08-12,ACORN-E,block_14,6.339000000000001,8.837770839583332,38.622000199999995,2400,7.579320835114382,424.21300029999986,2.570999999999999
2012-08-13,ACORN-E,block_14,7.0520000000000005,10.152729156250002,44.3419999,2400,9.178161032427495,487.3309995,2.5669999999999993
2012-08-14,ACORN-E,block_14,6.4860000000000015,9.209593965381204,37.83200000000001,2399,7.426304447167165,441.8139997000001,2.996
2012-08-15,ACORN-E,block_14,7.567000000000001,10.034833329166666,39.47300010000001,2400,8.055257026623355,481.67199980000004,2.9919999999999995
2012-08-16,ACORN-E,block_14,7.203500000000003,9.359354154166667,36.363999299999996,2400,7.8397537539102125,449.24899940000006,2.4619999999999993
2012-08-17,ACORN-E,block_14,7.2135000000000025,9.480375,40.25000010000001,2400,8.090969383093432,455.058,2.794
2012-08-18,ACORN-E,block_14,6.837000000000001,9.210187504166665,36.4020001,2400,7.391661289486951,442.0890002,3.0169999999999986
2012-08-19,ACORN-E,block_14,7.4885,9.472729147916663,35.4129996,2400,6.949338903819493,454.69099909999994,2.9229999999999996
2012-08-20,ACORN-E,block_14,7.112499999999998,10.112874991666667,41.1399999,2400,8.298338655990056,485.4179996,3.2640000000000002
2012-08-21,ACORN-E,block_14,7.016000000000002,9.168729164583333,33.979000000000006,2400,7.085621639073071,440.0989999,2.9970000000000003
2012-08-22,ACORN-E,block_14,6.1240000000000006,8.111729164583332,32.57599999999999,2400,6.28531466436017,389.3629999,2.658999999999999
2012-08-23,ACORN-E,block_14,6.4445000000000014,8.324166662499998,31.9759999,2400,6.463525706846883,399.5599997999999,2.6519999999999997
2012-08-24,ACORN-E,block_14,6.1564999999999985,8.20397916458333,34.13400000000001,2400,6.694258342704789,393.79099990000003,2.552999999999999
2012-08-25,ACORN-E,block_14,6.912000000000001,8.774541679166669,35.719000099999995,2400,7.204382699131712,421.1780006000001,2.5919999999999996
2012-08-26,ACORN-E,block_14,5.626,7.7987499937499996,29.682000000000006,2400,6.3149823855363,374.3399997,2.2849999999999993
